longitude,latitude,type,class,name,cat,poi_id
-70.57397246360779,-33.405069792999136,Pharmacy,medical,Cruz Verde,1,11429
-70.57423934340477,-33.40522876936607,Fast Food,food_and_drink,Caiqui,1,11430
-70.57416826486588,-33.40489850123595,Convenience,food_and_drink_stores,OK Market,1,11431
-70.7477018237114,-33.36093589152689,Veterinary,veterinary,"Clínica Veterinaria ""Lo Marcoleta""",2,11432
-70.74699237942696,-33.36036350765482,Convenience,food_and_drink_stores,Distribuidora Jehová Jiréh,1,11433
-70.74785873293877,-33.3609627744342,Pharmacy,medical,Farmaxal,1,11434
-70.7489812374115,-33.36456164867193,Place Of Worship,religion,Parroquia Sagrada Familia de Quilicura,1,11435
-70.66312909126282,-33.44333999180436,Attraction,arts_and_entertainment,Palacio Larraín Mancheño,3,11436
-70.66420063376427,-33.443081488679475,School,education_prim,Jardón O'Clock,1,11437
-70.66385462880135,-33.44465935289746,Cafe,food_and_drink,Caffeteria,1,11438
-70.66319480538368,-33.44484175662662,Museum,arts_and_entertainment,Fundación Museo Guerra del Pacífico Domingo de Toro Herrera,3,11439
-70.66474378108978,-33.44419718713046,Restaurant,food_and_drink,Palacio del Vino,1,11440
-70.66229492425919,-33.44279388905956,University,education_sup,Instituto Chileno Británico de Cultura,3,11441
-70.66318675875664,-33.44505773109834,University,education_sup,Casa Pierre Bigo S.J.,3,11442
-70.66371783614159,-33.44506780243365,School,education_prim,Escuela Especial Cedin,1,11443
-70.66473037004471,-33.444491496366105,Restaurant,food_and_drink,El Puente de Chabuca,1,11444
-70.66459357738495,-33.44465599577002,Casino,arts_and_entertainment,NoName,3,11445
-70.66471964120865,-33.44454521049148,Kindergarten,education_prim,Rayitos De Sol,1,11446
-70.66302716732025,-33.445225586534015,University,education_sup,Casa Jorge González Förster S.J.,3,11447
-70.66323772072792,-33.4452569195127,Pitch,sport_and_leisure,Centro Deportivo UAH,1,11448
-70.66404238343239,-33.44226121175883,University,education_sup,Centro de Formación Técnica del Medio Ambiente SeDe Santiago,3,11449
-70.70752903819084,-33.58568256664118,Playground,park_like,NoName,1,11450
-70.70675790309906,-33.5857596547764,Alcohol,food_and_drink_stores,Botilleria,1,11451
-70.70673644542694,-33.58556302403442,Greengrocer,food_and_drink_stores,Verduleria,1,11452
-70.71085765957832,-33.588535898957296,Restaurant,food_and_drink,Entre Rolls,1,11453
-70.70607930421829,-33.58537197896388,School,education_prim,Escuela Básica Parvularia Bélgica,1,11454
-70.70644542574883,-33.58501446658434,School,education_prim,Escuela Básica Bélgica,1,11455
-70.64951956272125,-33.45944176299395,Restaurant,food_and_drink,"""El Pollo Cochino""",1,11456
-70.67861750721931,-33.44010137322151,Fast Food,food_and_drink,La Picad Express,1,11457
-70.67783564329147,-33.440188663075475,Restaurant,food_and_drink,El Ajicito,1,11458
-70.67867383360863,-33.440092420411,Convenience,food_and_drink_stores,Cvd Mini Market,1,11459
-70.67898228764534,-33.441001125964895,Hospital,medical,Ex Posta 3,2,11460
-70.67933097481728,-33.44058482361664,School,education_prim,Escuela Salvador Sanfuentes,1,11461
-70.67940473556519,-33.43974326008091,Museum,arts_and_entertainment,Museo de la Memoria y los Derechos Humanos,3,11462
-70.67972660064697,-33.44016068556773,Attraction,arts_and_entertainment,Galería de la Memoria,3,11463
-70.67678421735764,-33.44049529596892,Restaurant,food_and_drink,El Huaso Enrique,1,11464
-70.67948520183563,-33.44115332202369,School,education_prim,Liceo Polivalente A-28 Emilia Toro De Balmaceda,1,11465
-70.67999213933945,-33.44049865325739,Library,arts_and_entertainment,BiblioMetro,2,11466
-70.68001359701157,-33.44022111697315,Gallery,arts_and_entertainment,Sala Pablo Neruda,3,11467
-70.67827954888344,-33.44174867462988,Museum,arts_and_entertainment,Museo de la Educación Gabriela Mistral,3,11468
-70.67685797810555,-33.44121934817204,Restaurant,food_and_drink,Zarita,1,11469
-70.68019598722458,-33.43953958257278,Place Of Worship,religion,Santuario Cristo Pobre,1,11470
-70.67806765437126,-33.442085517057905,Pitch,sport_and_leisure,NoName,1,11471
-70.67610964179039,-33.43984286044651,Convenience,food_and_drink_stores,Mini Market,1,11472
-70.68038374185562,-33.43976004666739,Attraction,arts_and_entertainment,Cité Las Palmas,3,11473
-70.67806497216225,-33.44218399566021,School,education_prim,Escuela República de Panamá,1,11474
-70.67588165402412,-33.43981040640736,Convenience,food_and_drink_stores,Mini Market La Familia,1,11475
-70.67587226629257,-33.43971640153577,Alcohol,food_and_drink_stores,Botilleria Basty,1,11476
-70.67838683724403,-33.442367523666235,School,education_prim,Escuela Especial Integracion Plena,1,11477
-70.67881867289543,-33.44232164170113,School,education_prim,Escuela Básica Hospitalaria San Juan de Dios,1,11478
-70.67829698324203,-33.43799743735346,School,education_prim,Liceo Comercial Eliodoro Dominguez,1,11479
-70.65766006708145,-33.444654876727505,Clinic,medical,Mega Salud,3,11480
-70.657579600811,-33.44463473395986,Pharmacy,medical,SalcoBrand,1,11481
-70.65698146820068,-33.44390959120936,Cafe,food_and_drink,Starbucks,1,11482
-70.58891370892525,-33.516000272681744,Park,park_like,Plaza Chilenos Ilustres,1,11483
-70.58844164013863,-33.51544232836222,School,education_prim,Escuela de Párvulos Samorito,1,11484
-70.59109166264534,-33.51751978616085,Playground,park_like,NoName,1,11485
-70.58872193098068,-33.5159566659407,Arts Centre,arts_and_entertainment,Casa de la Cultura de La Florida,3,11486
-70.58847516775131,-33.51590635044296,Theatre,arts_and_entertainment,Teatro Municipal de La Florida,3,11487
-70.58773756027222,-33.51369243957185,Playground,park_like,Maquinas de juego,1,11488
-70.58765977621078,-33.512900784964295,Park,park_like,Plaza General Yañez,1,11489
-70.58540403842926,-33.459626373332355,Kindergarten,education_prim,Chamin,1,11490
-70.55534720420837,-33.524614968191,Fitness Centre,sport_and_leisure,NoName,2,11491
-70.5528299510479,-33.52540092560057,School,education_prim,Escuela Lo Cañas,1,11492
-70.5604299902916,-33.52629308481493,Greengrocer,food_and_drink_stores,Frutas y Verduras,1,11493
-70.55234715342522,-33.52599010947222,School,education_prim,Escuela Waldorf Arreboles del Panul,1,11494
-70.55517017841339,-33.52789402914975,Pitch,sport_and_leisure,NoName,1,11495
-70.55498242378235,-33.52787390573171,Pitch,sport_and_leisure,NoName,1,11496
-70.55478930473328,-33.52785378230899,Pitch,sport_and_leisure,NoName,1,11497
-70.55460423231125,-33.52783701278648,Pitch,sport_and_leisure,NoName,1,11498
-70.55316254496574,-33.52746696449539,Pitch,sport_and_leisure,NoName,1,11499
-70.68558186292648,-33.4256257102878,Swimming Pool,sport_and_leisure,NoName,2,11500
-70.68699941039085,-33.4246832647308,Alcohol,food_and_drink_stores,Botilleria La Previa,1,11501
-70.6865930557251,-33.42649763121023,Restaurant,food_and_drink,Sushi Jack,1,11502
-70.68848803639412,-33.42509852406966,Kindergarten,education_prim,Jardín Infantil Hogar Santa Catalina,1,11503
-70.68865701556206,-33.424098988119525,Restaurant,food_and_drink,Carrascal,1,11504
-70.68876564502716,-33.424075482656335,Restaurant,food_and_drink,Ming Zhu,1,11505
-70.68887025117874,-33.42397698350326,Alcohol,food_and_drink_stores,Las Tres Marias,1,11506
-70.68893998861313,-33.423970267647846,Restaurant,food_and_drink,Anata Zen Sushi,1,11507
-70.68211376667023,-33.424115777732204,Theatre,arts_and_entertainment,Anfiteatro,3,11508
-70.68293988704681,-33.42251963070249,Playground,park_like,NoName,1,11509
-70.69074511528015,-33.423513588260775,Alcohol,food_and_drink_stores,Botilleria Donde La Tia,1,11510
-70.69099187850952,-33.424125851498246,Veterinary,veterinary,Veterinaria,2,11511
-70.6909529864788,-33.42397586419407,Restaurant,food_and_drink,Osuka Sushi Delivery,1,11512
-70.68970575928688,-33.42208085302474,Kindergarten,education_prim,Mundo Feliz,1,11513
-70.69086983799934,-33.423504633738965,Bakery,food_and_drink_stores,NoName,1,11514
-70.69125205278397,-33.42773218462308,Place Of Worship,religion,Iglesia Metodista Pentecostal Nuevo Remanente,1,11515
-70.69190114736557,-33.42330763402572,Convenience,food_and_drink_stores,Mini Market,1,11516
-70.69238662719727,-33.42430829839207,School,education_prim,Escuela Especial San Jorge de Quinta Normal,1,11517
-70.69218009710312,-33.423290844256755,Alcohol,food_and_drink_stores,Botilleria Baco,1,11518
-70.69260254502296,-33.42483548940909,School,education_prim,Escuela Especial Diferencial Nuevo Amanecer,1,11519
-70.69207146763802,-33.42294273564872,Veterinary,veterinary,Veterinaria Austral,2,11520
-70.57247444987297,-33.46973235035489,Convenience,food_and_drink_stores,Dumbito,1,11521
-70.57334616780281,-33.46582233957709,School,education_prim,Colegio Polivalente York,1,11522
-70.57236179709435,-33.469761437041576,Pharmacy,medical,Farmacias SalcoBrand,1,11523
-70.57357147336006,-33.465356930266566,School,education_prim,Escuela Colegio York,1,11524
-70.57232961058617,-33.47077722751495,School,education_prim,Centro Educacional Mariano Egaña,1,11525
-70.57099252939224,-33.46710779605964,School,education_prim,Colegio Francisco de Miranda,1,11526
-70.57221964001656,-33.47072464834432,University,education_sup,Centro de Formación Técnica de la Región Metropolitana de Santiago,3,11527
-70.57140290737152,-33.47045615846503,Butcher,food_and_drink_stores,Carnes Grecia,1,11528
-70.57055398821831,-33.47010376423609,Restaurant,food_and_drink,Pollo a las Brasas,1,11529
-70.65454736351967,-33.43963806406497,Convenience,food_and_drink_stores,Mercado Latinoaméricano,1,11530
-70.65384194254875,-33.439761165773035,Pharmacy,medical,Cruz Verde,1,11531
-70.65390899777412,-33.43929225924153,Sports Centre,sport_and_leisure,Gimnasio Pacific,2,11532
-70.6543542444706,-33.43906284104154,Bakery,food_and_drink_stores,Castaño,1,11533
-70.65472438931465,-33.43915684662123,University,education_sup,Facultad de Artes de la Universidad de Chile,3,11534
-70.6535978615284,-33.43978130967228,Pharmacy,medical,La Botica Salcobrand,1,11535
-70.65382182598114,-33.439149012826825,Cafe,food_and_drink,Starbucks,1,11536
-70.65393313765526,-33.43899233678994,Pharmacy,medical,Cruz Verde,1,11537
-70.6549671292305,-33.440140541756584,Restaurant,food_and_drink,Dominó,1,11538
-70.65521255135536,-33.439502651984384,Dentist,medical,Dental,1,11539
-70.6534905731678,-33.44008011029506,Cafe,food_and_drink,Haiti,1,11540
-70.65525412559509,-33.43936164413864,Restaurant,food_and_drink,NoName,1,11541
-70.65532386302948,-33.43979585804103,Pharmacy,medical,SalcoBrand,1,11542
-70.65535873174667,-33.43955748830695,Cafe,food_and_drink,Cafe Coltrane,1,11543
-70.65536811947823,-33.439389621904034,Restaurant,food_and_drink,NoName,1,11544
-70.65541103482246,-33.43993574607771,Convenience,food_and_drink_stores,Los Alpes,1,11545
-70.64986690878868,-33.44740432061881,Marketplace,food_and_drink_stores,Minimarket Jufule,2,11546
-70.64954102039337,-33.4470294524477,Pharmacy,medical,Cruz Verde,1,11547
-70.57473555207253,-33.41359924781167,Kindergarten,education_prim,Clínica Las Condes,1,11548
-70.53802415728569,-33.38706775683049,Cafe,food_and_drink,Starbucks,1,11549
-70.64427450299263,-33.441602075025166,Marketplace,food_and_drink_stores,Centro de Exposición de Arte Indígena,2,11550
-70.6437648832798,-33.44063742106658,Place Of Worship,religion,Ermita Vicuña Mackenna,1,11551
-70.64124092459679,-33.44111303485764,Cinema,arts_and_entertainment,Cine UC,3,11552
-70.58289885520935,-33.49223916985903,School,education_prim,Colegio Swedenborg College,1,11553
-70.5881130695343,-33.492096010919994,School,education_prim,Escuela Básica Regina Mundi,1,11554
-70.58859452605247,-33.49222015657607,Playground,park_like,NoName,1,11555
-70.57945355772972,-33.49888014233464,Place Of Worship,religion,Capilla San Juan Gabriel Perboyre,1,11556
-70.75610250234604,-33.35586159406113,Pitch,sport_and_leisure,Multicancha Villa Los Minerales,1,11557
-70.75271487236023,-33.35590304095622,Kindergarten,education_prim,Ubuntu,1,11558
-70.52766546607018,-33.50287029641708,Playground,park_like,Juegos camino el valle norte,1,11559
-70.67771628499031,-33.54440483301385,School,education_prim,Escuela Básica Los Lagos De Chile,1,11560
-70.67759290337563,-33.54079329427572,School,education_prim,Colegio Antu,1,11561
-70.67516818642616,-33.54844541937295,School,education_prim,Escuela Especial Arcoiris del Bosque,1,11562
-70.67322492599487,-33.54838506345642,Park,park_like,Plaza Las Amapolas,1,11563
-70.66972598433495,-33.54578636595431,School,education_prim,Escuela Basica San Javier del Bosque,1,11564
-70.68088799715042,-33.54470215507492,Recreation Ground,park_like,Plaza Islote Snipe,1,11565
-70.66925257444382,-33.54594396660954,Convenience,food_and_drink_stores,Stop,1,11566
-70.66964820027351,-33.54668390343185,University,education_sup,Instituto Profesional Diego Portales El Bosque,3,11567
-70.67011222243309,-33.54740259733089,Kindergarten,education_prim,El Mundo Disney,1,11568
-70.67025437951088,-33.5476004327049,Veterinary,veterinary,Hospital Veterinario,2,11569
-70.67279443144798,-33.54909480165979,School,education_prim,Liceo Juan Gómez Millas,1,11570
-70.66984668374062,-33.54719805519675,Ice Cream,food_and_drink,Heladeria,1,11571
-70.67796036601067,-33.53957600069567,School,education_prim,Escuela Especial Dalcahue Sur,1,11572
-70.66916272044182,-33.546336290396574,Fast Food,food_and_drink,Asadurias Mon,1,11573
-70.67055478692055,-33.54805869369589,Clinic,medical,Urgencias Dentales,3,11574
-70.67197501659393,-33.539478750606776,Convenience,food_and_drink_stores,Almacén MyM,1,11575
-70.6685297191143,-33.544762513563896,School,education_prim,Colegio Santa María De Los Ángeles,1,11576
-70.67088067531586,-33.54843647775835,Place Of Worship,religion,Templo Kayros,1,11577
-70.67379355430603,-33.5388158821437,Convenience,food_and_drink_stores,Almacén Natalia,1,11578
-70.67124143242836,-33.54880643628976,Food Court,food_and_drink,NoName,2,11579
-70.66852301359177,-33.54555052330213,Pub,food_and_drink,Pop Schop,1,11580
-70.66847741603851,-33.54548345892331,Pharmacy,medical,La Bótica,1,11581
-70.67113146185875,-33.54888132196286,Park,park_like,Plazoleta del 29,1,11582
-70.6692123413086,-33.547295296599586,Restaurant,food_and_drink,Sin Hin,1,11583
-70.6680978834629,-33.544250582819764,School,education_prim,Colegio Antil Mawida,1,11584
-70.67131787538528,-33.54910486089951,Restaurant,food_and_drink,Gastrofusione,1,11585
-70.66804826259613,-33.54554828782368,Fast Food,food_and_drink,JHot Pizza,1,11586
-70.67220702767372,-33.549772121185754,Pharmacy,medical,Cruz Verde,1,11587
-70.66795438528061,-33.54560641024472,Pharmacy,medical,Farmacias Manríquez,1,11588
-70.67238539457321,-33.54990736091723,Supermarket,food_and_drink_stores,Santa Isabel,2,11589
-70.66854849457741,-33.54713546297153,School,education_prim,Escuela y Liceo Liahona,1,11590
-70.67083775997162,-33.549320575425064,School,education_prim,Liceo Polivalente Juan Gómez Millas,1,11591
-70.66775053739548,-33.5454454557522,Restaurant,food_and_drink,Restaurant Huoking,1,11592
-70.67234247922897,-33.550056012609254,Fast Food,food_and_drink,Papa John's,1,11593
-70.66848948597908,-33.437931408753215,Fast Food,food_and_drink,Completos,1,11594
-70.66711887717247,-33.43876851338931,Bar,food_and_drink,A Lo Roto,1,11595
-70.66886365413666,-33.43823021574672,Cafe,food_and_drink,Café Brazil,1,11596
-70.66840633749962,-33.438980026517896,Convenience,food_and_drink_stores,Emporio Vegetal,1,11597
-70.6684023141861,-33.439010242637046,Fast Food,food_and_drink,Empanadas Pao Food,1,11598
-70.6684023141861,-33.4390494116647,Pharmacy,medical,Farmacias del Dr. Simi,1,11599
-70.6684747338295,-33.43723978412432,Restaurant,food_and_drink,Pizzas Santo Domingo,1,11600
-70.66931426525116,-33.43802989207076,School,education_prim,Colegio San Antonio,1,11601
-70.66875770688057,-33.439267638780834,Convenience,food_and_drink_stores,La Huerta,1,11602
-70.66914662718773,-33.43728790705201,School,education_prim,Colegio San Antonio,1,11603
-70.66907286643982,-33.43716815925225,Restaurant,food_and_drink,Raices Nativas,1,11604
-70.66619753837585,-33.438983383865,Restaurant,food_and_drink,La Rueda de la Fortuna,1,11605
-70.66939607262611,-33.438760679559834,Place Of Worship,religion,Parroquia San Antonio de Padua,1,11606
-70.668386220932,-33.43964365960095,Bar,food_and_drink,ClubUp,1,11607
-70.66697806119919,-33.43968059012933,Alcohol,food_and_drink_stores,Botilleria las 3B,1,11608
-70.6689977645874,-33.43945005384649,Kindergarten,education_prim,Escuela de Párvulos N°1146 Heyddie,1,11609
-70.66666960716248,-33.43988538641049,Fire Station,security,Novena Compañía del Cuerpo de Bomberos de Santiago,3,11610
-70.66900447010994,-33.43976228487867,Restaurant,food_and_drink,Bangkok,1,11611
-70.66695392131805,-33.44005213275232,Restaurant,food_and_drink,Tijuana Tacos,1,11612
-70.66872015595436,-33.439996177639784,Supermarket,food_and_drink_stores,Santa Isabel,2,11613
-70.6550207734108,-33.44041360190979,Cafe,food_and_drink,Bombay,1,11614
-70.59352576732635,-33.44672619969701,Gallery,arts_and_entertainment,Galería Macchina,3,11615
-70.60015216469765,-33.38216296090432,Pitch,sport_and_leisure,Estadio Saint George's College,1,11616
-70.59925764799118,-33.383446297249975,School,education_prim,Saint George's College,1,11617
-70.60182318091393,-33.517716571826355,Pharmacy,medical,Novasalud,1,11618
-70.65295949578285,-33.4460738110344,Bar,food_and_drink,Bar Las Tejas,1,11619
-70.65297693014145,-33.445975336847795,Brewery,food_and_drink,Las Delicias,2,11620
-70.65300107002258,-33.445871267415455,Cafe,food_and_drink,Bulnes Coffee Shop,1,11621
